Year,Week,t,Deaths,Exposure,sn52,cs52,include,Baseline,lp,up,PopCode,Sex,Age,Date,mx_b,mx_b_u,mx_b_l,mx_d
2020,12,220,15,14250.651591866097,0.992708874098054,0.12053668025532353,0,11.365126419081575,6,20,GRC,b,35,2020-03-22,79.75162641383004,140.34445983800126,42.10333795140038,105.25834487850094
2020,13,221,8,14243.21248121157,1,-7.354414386512298e-16,0,11.328637275030848,4.975000000000044,19,GRC,b,35,2020-03-29,79.53709382609168,133.39687254587528,34.928917942933445,56.167104229842224
2020,14,222,8,14235.757059922718,0.9927088740980542,-0.12053668025532148,0,11.292249265382559,4.975000000000044,19.024999999999864,GRC,b,35,2020-04-05,79.32313833293148,133.64234806703806,34.9472105983456,56.196519555128106
2020,15,223,10,14228.286436008082,0.9709418174260521,-0.2393156642875574,0,11.255963021419143,5,19,GRC,b,35,2020-04-12,79.10975838195974,133.53681123480868,35.14126611442334,70.28253222884668
2020,16,224,8,14220.801717476203,0.9350162426854158,-0.3546048870425331,0,11.219779165485507,5,19,GRC,b,35,2020-04-19,78.89695242496289,133.60709457505868,35.1597617302786,56.255618768445764
2020,17,225,13,14213.304012335619,0.8854560256532106,-0.46472317204376723,0,11.18369831105178,5,19,GRC,b,35,2020-04-26,78.68471891789223,133.67757407785018,35.178308967855315,91.46360331642381
2020,18,226,11,14205.794428594874,0.8229838658936566,-0.5680647467311556,0,11.147721062775712,5,19,GRC,b,35,2020-05-03,78.47305632085201,133.7482398151198,35.19690521450521,77.43319147191146
2020,19,227,8,14198.274074262512,0.7485107481711029,-0.6631226582407933,0,11.111848016564927,5,19,GRC,b,35,2020-05-10,78.26196309808944,133.81908181672355,35.2155478465062,56.34487655440992
2020,20,228,14,14190.744057347067,0.6631226582407962,-0.7485107481711002,0,11.076079759638553,5,19,GRC,b,35,2020-05-17,78.05143771798254,133.89009007010458,35.23423422897489,98.65585584112969
2020,21,229,8,14183.205485857085,0.5680647467311588,-0.8229838658936544,0,11.04041687058872,5,20,GRC,b,35,2020-05-24,77.84147865302928,141.0118468631311,35.252961715782774,56.40473874525244
2020,22,230,15,14175.659467801104,0.46472317204376756,-0.8854560256532104,0,11.004859919441719,5,19,GRC,b,35,2020-05-31,77.6320843798371,134.03256506800975,35.27172764947625,105.81518294842876
2020,23,231,11,14168.10711118767,0.3546048870425368,-0.9350162426854144,0,10.969409467718679,5,19,GRC,b,35,2020-06-07,77.42325337911103,134.10401157256135,35.290529361200356,77.63916459464077
2020,24,232,16,14160.549524025319,0.23931566428755777,-0.970941817426052,0,10.934066068496021,5,20,GRC,b,35,2020-06-14,77.21498413564301,141.23745668250552,35.30936417062638,112.98996534600441
2020,25,233,8,14152.987814322592,0.12053668025532184,-0.9927088740980542,0,10.898830266465641,4,20,GRC,b,35,2020-06-21,77.0072751383012,141.3129175435333,28.26258350870666,56.52516701741332
2020,26,234,11,14145.423090088036,1.1021457184401395e-15,-1,0,10.863702597994566,5,18,GRC,b,35,2020-06-28,76.80012488001839,127.2496402925759,35.34712230349331,77.76366906768527
2020,27,235,8,14137.856459330189,-0.12053668025532317,-0.992708874098054,0,10.828683591184479,4,20,GRC,b,35,2020-07-05,76.59353185778143,141.46416083324377,28.29283216664875,56.5856643332975
2020,28,236,11,14130.289244646872,-0.23931566428755563,-0.9709418174260526,0,10.793773929850207,4.975000000000044,19,GRC,b,35,2020-07-12,76.3874945726205,134.46292337715573,35.208054936913456,77.84695563940595
2020,29,237,14,14122.722029963557,-0.35460488704253473,-0.9350162426854152,0,10.758973725159887,4,20,GRC,b,35,2020-07-19,76.18201152959782,141.61575904111743,28.323151808223486,99.1310313287822
2020,30,238,5,14115.154815280242,-0.4647231720437656,-0.8854560256532115,0,10.724282640846294,4,19,GRC,b,35,2020-07-26,75.97708123779707,134.6070960513427,28.338336010808987,35.42292001351124
2020,31,239,20,14107.587600596926,-0.568064746731154,-0.8229838658936576,0,10.68970034165932,4,19,GRC,b,35,2020-08-02,75.77270221031279,134.6792983883089,28.35353650280187,141.76768251400935
2020,32,240,14,14100.020385913613,-0.6631226582407919,-0.748510748171104,0,10.655226493362811,4,19,GRC,b,35,2020-08-09,75.56887296423865,134.75157822453667,28.368753310428772,99.29063658650071
2020,33,241,8,14092.453171230296,-0.7485107481711013,-0.663122658240795,0,10.620860762731718,4,18,GRC,b,35,2020-08-16,75.3655920206581,127.72793906987714,28.383986459972697,56.76797291994539
2020,34,242,12,14084.885956546983,-0.8229838658936574,-0.5680647467311545,0,10.586602817548918,4,19,GRC,b,35,2020-08-23,75.1628579046323,134.89637089442218,28.39923597777309,85.19770793331926
2020,35,243,13,14077.318741863666,-0.8854560256532096,-0.4647231720437692,0,10.552452326602287,4,19,GRC,b,35,2020-08-30,74.96066914519028,134.9688839785738,28.414501890226067,92.34713114323472
2020,36,244,11,14069.751527180351,-0.93501624268541494,-0.3546048870425352,0,10.518408959681672,4,19,GRC,b,35,2020-09-06,74.75902427531791,135.04147506297645,28.429784223784512,78.18190661540741
2020,37,245,16,14062.184312497036,-0.9709418174260516,-0.23931566428755954,0,10.484472387575936,4,19,GRC,b,35,2020-09-13,74.55792183194758,135.1141442735517,28.445083004958253,113.78033201983301
2020,38,246,15,14054.617097813722,-0.992708874098054,-0.12053668025532366,0,10.450642282069872,4,20,GRC,b,35,2020-09-20,74.35736035594688,142.30199130157106,28.46039826031421,106.72649347617829
2020,39,247,11,14047.049883130407,-1,-2.939732875531509e-15,0,10.416918315941373,4,19,GRC,b,35,2020-09-27,74.15733839210904,135.25971757826363,28.475730016476554,78.30825754531052
2020,40,248,9,14039.482668447092,-0.9927088740980542,0.12053668025532135,0,10.38330016295832,4,19,GRC,b,35,2020-10-04,73.95785448914137,135.33262192560255,28.491078300126855,64.10492617528543
2020,41,249,19,14031.915453763777,-0.970941817426053,0.23931566428755385,0,10.349787497875713,5,19,GRC,b,35,2020-10-11,73.7589071996553,135.4056049055201,35.6330539225053,135.4056049055201
2020,42,250,10,14024.348239080462,-0.9350162426854158,0.354604887042533,0,10.316379996432705,4,19,GRC,b,35,2020-10-18,73.56049508015583,135.47866664530127,28.521824556905532,71.30456139226384
2020,43,251,12,14016.781024397145,-0.885456025653209,0.4647231720437703,0,10.28307733534963,4,18,GRC,b,35,2020-10-25,73.36261669103088,128.41750162658457,28.53722258368546,85.61166775105637
2020,44,252,10,14009.213809713832,-0.8229838658936566,0.5680647467311555,0,10.249879192325109,4,19,GRC,b,35,2020-11-01,73.16527059654095,135.62502691496942,28.552637245256722,71.3815931131418
2016,1,1,16,15348.335546429309,0.12053668025532305,0.992708874098054,0,20.015738607723446,12,30,GRC,b,40,2016-01-10,130.40983204449148,195.46093391852713,78.18437356741084,104.24583142321447
2016,2,2,26,15346.778457609335,0.23931566428755774,0.970941817426052,0,20.000152223947563,11,30,GRC,b,40,2016-01-17,130.321502191432,195.48076544445857,71.67628066296814,169.41666338519744
2016,3,3,20,15345.226913496135,0.3546048870425356,0.9350162426854148,0,19.984584992714208,11,30,GRC,b,40,2016-01-24,130.2332321663993,195.50053035458853,71.68352779668245,130.33368690305903
2016,4,4,27,15343.680425439057,0.4647231720437685,0.8854560256532099,0,19.969036254383468,12,30,GRC,b,40,2016-01-31,130.14502192887048,195.52023483402,78.20809393360798,175.968211350618
2016,5,5,19,15342.13850478745,0.5680647467311558,0.8229838658936564,0,19.95350535106497,11,30,GRC,b,40,2016-02-07,130.05687143834976,195.5398850729879,71.69795786009556,123.84192721289232
2016,6,6,29,15340.600662890665,0.6631226582407952,0.7485107481711011,0,19.937991626615133,11,30,GRC,b,40,2016-02-14,129.96878065436957,195.55948726682408,71.70514533116882,189.04083769126328
2016,7,7,27,15339.066411098049,0.7485107481711011,0.6631226582407953,0,19.92249442663391,12,30,GRC,b,40,2016-02-21,129.88074953648862,195.57904761592624,78.2316190463705,176.02114285433362
2016,8,8,21,15337.53526075895,0.8229838658936564,0.5680647467311559,0,19.907013098462162,11,30,GRC,b,40,2016-02-28,129.79277804429378,195.5985723257304,71.71947651943448,136.91900062801128
2016,9,9,17,15336.006723222723,0.8854560256532099,0.4647231720437686,0,19.891546991178544,11,30,GRC,b,40,2016-03-06,129.704866137399,195.61806760668773,71.72662478911883,110.85023831045638
2016,10,10,18,15334.480309838715,0.9350162426854148,0.35460488704253557,0,19.87609545559668,12,30,GRC,b,40,2016-03-13,129.61701377544586,195.63753967424498,78.255015869698,117.38252380454699
2016,11,11,16,15332.955531956275,0.970941817426052,0.23931566428755804,0,19.86065784426211,12,30,GRC,b,40,2016-03-20,129.52922091810282,195.65699474882916,78.26279789953166,104.35039719937555
2016,12,12,21,15331.431900924754,0.992708874098054,0.120536680255323,0,19.845233511449493,11,29,GRC,b,40,2016-03-27,129.44148752506592,189.15389108730798,71.74802765380647,136.97350733908507
2016,13,13,19,15329.908928093497,1,-1.6081428723391245e-16,0,19.829821813159647,12,30,GRC,b,40,2016-04-03,129.35381355605864,195.69587882562163,78.27835153024864,123.94072325622703
2016,14,14,24,15328.386124811852,0.992708874098054,-0.12053668025532288,0,19.814422107116652,12,30,GRC,b,40,2016-04-10,129.26619897083174,195.71532029350047,78.28612811740018,156.57225623480036
2016,15,15,16,15326.86300242918,0.9709418174260521,-0.2393156642875575,1,19.79903375276481,11,29,GRC,b,40,2016-04-17,129.1786437291625,189.21027737641904,71.76941555657274,104.39187717319672
2016,16,16,22,15325.339072294819,0.9350162426854148,-0.35460488704253545,1,19.78365780837251,11,30,GRC,b,40,2016-04-24,129.09115886471608,195.7542332895855,71.77655220618135,143.5531044123627
2016,17,17,20,15323.81384575812,0.8854560256532099,-0.4647231720437685,1,19.768302111806165,11,29,GRC,b,40,2016-05-01,129.00379964664182,189.24792673612168,71.7836963481841,130.5158115421529
2016,18,18,20,15322.286834168443,0.8229838658936565,-0.5680647467311557,1,19.75297617080492,12,29,GRC,b,40,2016-05-08,128.91663225332732,189.2667870916663,78.31729121034466,130.5288186839078
2016,19,19,20,15320.757548875123,0.7485107481711013,-0.663122658240795,1,19.737689463355593,11,29,GRC,b,40,2016-05-15,128.82972268433795,189.28567929807903,71.79801628547825,130.54184779177865
2016,20,20,21,15319.225501227518,0.6631226582407952,-0.7485107481711012,1,19.722451437858755,12,29,GRC,b,40,2016-05-22,128.74313676157067,189.3046094117242,78.33294182554104,137.08264819469682
2016,21,21,18,15317.690202574975,0.5680647467311558,-0.8229838658936564,1,19.70727151334018,12,29,GRC,b,40,2016-05-29,128.656940130747,189.32358349384143,78.34079316986542,117.51118975479812
2016,22,22,20,15316.151164266843,0.46472317204376906,-0.8854560256532096,1,19.69215907970679,11,28,GRC,b,40,2016-06-05,128.57119826323822,182.81355217572582,71.81960978332086,130.581108696947
