Country,Sex,Age,Deaths,baseline,excess,excess_lp,excess_up,last_week,last_date
Iceland,m,45,12,11.93991376689614,0.06008623310385963,0,12,21,2020-05-25
Iceland,m,50,6,3.1573791932901556,2.8426208067098444,0,6,21,2020-05-25
Iceland,m,55,3,1.4033011465175649,1.5966988534824351,0,3,21,2020-05-25
Iceland,m,60,9,7.179958849354644,1.8200411506453562,0,9,21,2020-05-25
Iceland,m,65,26,18.130707724437524,7.8692922755624775,0,26,21,2020-05-25
Iceland,m,70,10,7.1444594651352364,2.8555405348647636,0,10,21,2020-05-25
Iceland,m,75,50,20.61761919692628,29.38238080307372,5,50,21,2020-05-25
Iceland,m,80,35,25.299001800144303,9.700998199855695,0,35,21,2020-05-25
Iceland,m,85,5,4.846673730794627,0.1533262692053734,0,4,21,2020-05-25
Iceland,m,90,10,6.380549144199578,3.619450855800422,0,10,21,2020-05-25
Iceland,m,95,4,2.1531072264494755,1.8468927735505243,0,4,21,2020-05-25
Iceland,m,All,266,201.50619947704305,64.49380052295695,5,265,21,2020-05-25
Israel,b,0,25,23.28692224641418,1.7130777535858228,0,19.024999999999956,19,2020-05-11
Israel,b,5,16,14.75405348571079,1.2459465142892108,0,14,19,2020-05-11
Israel,b,10,8,6.672992055970418,1.3270079440295812,0,8,19,2020-05-11
Israel,b,15,12,10.30230017196647,1.6976998280335303,0,12,19,2020-05-11
Israel,b,20,12,10.263334685258108,1.7366653147418916,0,12,19,2020-05-11
Israel,b,25,5,4.154222307494847,0.8457776925051528,0,4,19,2020-05-11
Israel,b,35,24,23.377540613117475,0.6224593868825261,0,15,19,2020-05-11
Israel,b,40,54,43.6849113335528,10.315088666447203,0,37,19,2020-05-11
Israel,b,45,101,79.10802352310468,21.89197647689532,0,68,19,2020-05-11
Israel,b,50,127,106.17281760798568,20.827182392014326,0,68,19,2020-05-11
Israel,b,55,159,140.82430013462434,18.175699865375655,0,69,19,2020-05-11
Israel,b,60,317,288.70186128848013,28.29813871151984,0,114,19,2020-05-11
Israel,b,65,520,444.2682196755538,75.73178032444619,0,189,19,2020-05-11
Israel,b,70,717,632.6552390875969,84.3447609124031,11,234,19,2020-05-11
Israel,b,75,757,672.8330620285941,84.16693797140591,18.975000000000136,223,19,2020-05-11
Israel,b,80,932,856.4312402909758,75.56875970902425,9,238,19,2020-05-11
Israel,b,85,973,919.8929502891415,53.10704971085852,0,207,19,2020-05-11
Israel,b,90,1019,968.1812228155866,50.81877718441348,0,220,19,2020-05-11
Israel,b,95,773,688.7803386902751,84.21966130972491,3,249,19,2020-05-11
Israel,b,100,244,220.09933407805656,23.90066592194344,0,104.04999999999991,19,2020-05-11
Israel,b,All,6795,6154.44488640946,640.5551135905399,41.975000000000136,2104.075,19,2020-05-11
Israel,f,0,18,9.774565298484882,8.225434701515118,0,18,19,2020-05-11
Israel,f,5,4,2.5136027215183043,1.4863972784816954,0,4,19,2020-05-11
Israel,f,20,2,1.307401868634183,0.6925981313658169,0,2,19,2020-05-11
Israel,f,30,4,3.1524851483114436,0.8475148516885562,0,4,19,2020-05-11
Israel,f,35,6,4.306305475149804,1.693694524850196,0,6,19,2020-05-11
Israel,f,40,32,18.251608632365272,13.748391367634728,0,32,19,2020-05-11
Israel,f,45,50,27.71505867507111,22.28494132492889,0,48.024999999999956,19,2020-05-11
Israel,f,50,56,44.63472682289107,11.365273177108936,0,42,19,2020-05-11
Israel,f,55,49,43.6393295389211,5.360670461078898,0,30,19,2020-05-11
Israel,f,60,76,67.72938179352887,8.270618206471124,0,40,19,2020-05-11
Israel,f,65,132,106.29965450949958,25.70034549050043,0,65,19,2020-05-11
Israel,f,70,236,201.58348123998877,34.416518760011236,0,108,19,2020-05-11
Israel,f,75,284,246.0998807800332,37.900119219966804,0,107.02499999999995,19,2020-05-11
Israel,f,80,334,300.3731545925182,33.62684540748185,0,112,19,2020-05-11
Israel,f,85,849,748.1696372244131,100.83036277558689,0,279.025,19,2020-05-11
Israel,f,90,988,896.2795617638913,91.72043823610879,0,292,19,2020-05-11
Israel,f,95,437,396.08236164901496,40.91763835098506,0,159,19,2020-05-11
Israel,f,100,121,109.00943936052244,11.990560639477568,0,65,19,2020-05-11
Israel,f,All,3678,3226.9216370947574,451.0783629052426,0,1413.0749999999998,19,2020-05-11
Israel,m,0,13,11.298455428896164,1.7015445711038364,0,13,19,2020-05-11
Israel,m,5,14,13.53479658227802,0.46520341772198126,0,14,19,2020-05-11
Israel,m,15,6,4.500699487843544,1.4993005121564558,0,6,19,2020-05-11
Israel,m,20,11,7.31010819101164,3.6898918089883597,0,11,19,2020-05-11
Israel,m,25,16,13.480583934818144,2.5194160651818556,0,16,19,2020-05-11
Israel,m,30,9,8.006592532396837,0.9934074676031637,0,7,19,2020-05-11
Israel,m,40,21,17.83602044209632,3.163979557903681,0,15,19,2020-05-11
Israel,m,45,47,37.01939299110009,9.98060700889991,0,36,19,2020-05-11
Israel,m,50,120,98.80211328090564,21.197886719094356,0,76,19,2020-05-11
Israel,m,55,184,149.93981961970323,34.060180380296785,0,106,19,2020-05-11
Israel,m,60,274,235.07473895909214,38.92526104090786,2,131,19,2020-05-11
Israel,m,65,429,367.8093908624785,61.190609137521534,1,180,19,2020-05-11
Israel,m,70,473,418.5359701202149,54.464029879785066,7,184,19,2020-05-11
Israel,m,75,610,522.8726795062076,87.12732049379238,10,230,19,2020-05-11
Israel,m,80,644,555.5199730031269,88.4800269968731,7,237,19,2020-05-11
Israel,m,85,632,546.1747463761459,85.82525362385414,2,235.02499999999995,19,2020-05-11
Israel,m,90,491,405.57047917818977,85.42952082181024,5,203.02499999999995,19,2020-05-11
Israel,m,95,286,237.39674021692116,48.60325978307884,1,138,19,2020-05-11
Israel,m,100,112,96.02469028593313,15.97530971406687,0,67.02499999999995,19,2020-05-11
Israel,m,All,4392,3746.7079909993595,645.2920090006404,35,1905.0749999999998,19,2020-05-11
Italy,b,0,132,109.95542636546615,22.044573634533844,0,67,16,2020-04-20
Italy,b,5,23,10.554754879611732,12.445245120388268,2,23,16,2020-04-20
Italy,b,10,29,18.709865291955246,10.290134708044754,0,29,16,2020-04-20
Italy,b,15,27,18.767340057743716,8.232659942256282,0,19,16,2020-04-20
Italy,b,20,20,13.364722381811,6.635277618189001,0,14,16,2020-04-20
Italy,b,25,42,36.76612711682273,5.233872883177273,0,22,16,2020-04-20
Italy,b,30,174,125.03817150763646,48.961828492363544,5.975000000000136,108.02499999999995,16,2020-04-20
Italy,b,35,170,141.28887816189305,28.711121838106948,6,74,16,2020-04-20
Italy,b,40,580,491.4365276243045,88.56347237569545,0,213,16,2020-04-20
Italy,b,45,973,744.1056330757822,228.8943669242178,87.97500000000014,376,16,2020-04-20
Italy,b,50,1913,1521.1731845865472,391.8268154134528,187,611,16,2020-04-20
Italy,b,55,3275,2597.3115459930045,677.6884540069956,408.97500000000014,1008,16,2020-04-20
Italy,b,60,4802,3491.9139550390614,1310.0860449609386,968.9250000000004,1685.1,16,2020-04-20
Italy,b,65,7440,5131.974471244481,2308.025528755519,1860.9000000000005,2751.05,16,2020-04-20
Italy,b,70,12512,7869.264246193959,4642.735753806041,4030.875000000001,5226.05,16,2020-04-20
Italy,b,75,17848,11372.555091698963,6475.444908301037,5722.875000000001,7222.075,16,2020-04-20
Italy,b,80,27334,17868.64200115147,9465.357998848529,8504.900000000001,10444.05,16,2020-04-20
Italy,b,85,29990,20377.352580917053,9612.647419082947,8378,10741.075,16,2020-04-20
Italy,b,90,23342,16908.6636589763,6433.336341023699,5406,7506.125,16,2020-04-20
Italy,b,95,10743,7638.5674152194115,3104.4325847805885,2418.9000000000005,3742.1,16,2020-04-20
Italy,b,100,5129,3829.0928605200666,1299.9071394799334,853.9750000000001,1742.05,16,2020-04-20
Italy,b,All,146498,100316.49845800335,46181.50154199665,38843.27500000001,53623.7,16,2020-04-20
Italy,f,0,68,49.072853572970516,18.927146427029484,1,48,16,2020-04-20
Italy,f,5,9,4.143960896582902,4.856039103417098,0,9,16,2020-04-20
Italy,f,10,6,4.302353884746298,1.6976461152537028,0,6,16,2020-04-20
Italy,f,15,22,12.331342046849466,9.668657953150534,0,22,16,2020-04-20
Italy,f,20,14,8.016213346249968,5.983786653750032,0,14,16,2020-04-20
Italy,f,25,10,5.41356317499827,4.58643682500173,0,9,16,2020-04-20
Italy,f,30,69,39.346233133841224,29.653766866158776,3,60,16,2020-04-20
Italy,f,35,50,40.14691803295735,9.853081967042648,0,32,16,2020-04-20
Italy,f,40,146,117.21514454895674,28.78485545104326,3,76,16,2020-04-20
Italy,f,45,372,312.2195850278294,59.780414972170625,2,150,16,2020-04-20
Italy,f,50,706,539.979921863676,166.020078136324,63,295,16,2020-04-20
Italy,f,55,907,788.8183060635337,118.18169393646632,17,270,16,2020-04-20
Italy,f,60,1598,1337.8434103051684,260.1565896948315,96,483,16,2020-04-20
