"","Country","Year","Age","Female","Male","Total"
"597","India","2017",80,3829288,3217906,7047194
"598","India","2017",85,1536455,1281437,2817892
"599","India","2017",90,433310,326729,760039
"600","India","2017",95,123837,75058,198895
"601","Ireland","2017",0,173212,182090,355302
"602","Ireland","2017",5,174007,181128,355135
"603","Ireland","2017",10,150204,156969,307173
"604","Ireland","2017",15,135684,142537,278221
"605","Ireland","2017",20,125646,131509,257155
"606","Ireland","2017",25,145499,142682,288181
"607","Ireland","2017",30,190897,178389,369286
"608","Ireland","2017",35,198587,187303,385890
"609","Ireland","2017",40,183936,179535,363471
"610","Ireland","2017",45,156773,155169,311942
"611","Ireland","2017",50,146788,144504,291292
"612","Ireland","2017",55,129179,125951,255130
"613","Ireland","2017",60,120954,118197,239151
"614","Ireland","2017",65,105866,102801,208667
"615","Ireland","2017",70,76492,72616,149108
"616","Ireland","2017",75,58007,50886,108893
"617","Ireland","2017",80,38392,30424,68816
"618","Ireland","2017",85,23942,13748,37690
"619","Ireland","2017",90,12380,5144,17524
"620","Ireland","2017",95,3431,962,4393
"621","Italy","2017",0,1279715,1358939,2638654
"622","Italy","2017",5,1378703,1462137,2840840
"623","Italy","2017",10,1366573,1462497,2829070
"624","Italy","2017",15,1357674,1474708,2832382
"625","Italy","2017",20,1464561,1559581,3024142
"626","Italy","2017",25,1604093,1647132,3251225
"627","Italy","2017",30,1769192,1785670,3554862
"628","Italy","2017",35,2074203,2070978,4145181
"629","Italy","2017",40,2424672,2397915,4822587
"630","Italy","2017",45,2494648,2435804,4930452
"631","Italy","2017",50,2403901,2309535,4713436
"632","Italy","2017",55,2081575,1956874,4038449
"633","Italy","2017",60,1899228,1761820,3661048
"634","Italy","2017",65,1881494,1713441,3594935
"635","Italy","2017",70,1567900,1347549,2915449
"636","Italy","2017",75,1564681,1230854,2795535
"637","Italy","2017",80,1229611,813306,2042917
"638","Italy","2017",85,845520,427313,1272833
"639","Italy","2017",90,404355,152119,556474
"640","Italy","2017",95,92067,25951,118018
"641","Mexico","2017",0,5489183,5744905,11234088
"642","Mexico","2017",5,5458161,5706489,11164650
"643","Mexico","2017",10,5542160,5735814,11277974
"644","Mexico","2017",15,5472381,5574391,11046772
"645","Mexico","2017",20,5451550,5471577,10923127
"646","Mexico","2017",25,5077419,4832295,9909714
"647","Mexico","2017",30,4781444,4423295,9204739
"648","Mexico","2017",35,4544096,4112974,8657070
"649","Mexico","2017",40,4289117,3881263,8170380
"650","Mexico","2017",45,3762754,3352058,7114812
"651","Mexico","2017",50,3186310,2884240,6070550
"652","Mexico","2017",55,2621363,2335033,4956396
"653","Mexico","2017",60,2086638,1846720,3933358
"654","Mexico","2017",65,1504487,1320753,2825240
"655","Mexico","2017",70,1132626,978725,2111351
"656","Mexico","2017",75,793941,642690,1436631
"657","Mexico","2017",80,552609,407276,959885
"658","Mexico","2017",85,326455,221878,548333
"659","Mexico","2017",90,143251,93197,236448
"660","Mexico","2017",95,48135,28598,76733
"661","New Zealand","2017",0,150256,158425,308681
"662","New Zealand","2017",5,152998,162634,315632
"663","New Zealand","2017",10,144992,152255,297247
"664","New Zealand","2017",15,154065,164867,318932
"665","New Zealand","2017",20,163182,176180,339362
"666","New Zealand","2017",25,157624,158290,315914
"667","New Zealand","2017",30,149107,138430,287537
"668","New Zealand","2017",35,142503,131036,273539
"669","New Zealand","2017",40,163994,148251,312245
"670","New Zealand","2017",45,163624,149688,313312
"671","New Zealand","2017",50,165020,155082,320102
"672","New Zealand","2017",55,148271,139193,287464
"673","New Zealand","2017",60,127768,120894,248662
"674","New Zealand","2017",65,116121,111265,227386
"675","New Zealand","2017",70,85368,79864,165232
"676","New Zealand","2017",75,63252,55129,118381
"677","New Zealand","2017",80,45143,36241,81384
"678","New Zealand","2017",85,33280,22483,55763
"679","New Zealand","2017",90,14852,7316,22168
"680","New Zealand","2017",95,4146,1438,5584
"681","Pakistan","2017",0,12462875,13431093,25893968
"682","Pakistan","2017",5,11365782,12233848,23599630
"683","Pakistan","2017",10,10624889,11548911,22173800
"684","Pakistan","2017",15,10182669,10913004,21095673
"685","Pakistan","2017",20,9489038,10011928,19500966
"686","Pakistan","2017",25,8341283,8760584,17101867
"687","Pakistan","2017",30,6957866,7277423,14235289
"688","Pakistan","2017",35,5789559,6045759,11835318
"689","Pakistan","2017",40,4828526,5033543,9862069
"690","Pakistan","2017",45,4174614,4326649,8501263
"691","Pakistan","2017",50,3558877,3671744,7230621
"692","Pakistan","2017",55,2809811,2892687,5702498
"693","Pakistan","2017",60,2028276,2070457,4098733
"694","Pakistan","2017",65,1603418,1675150,3278568
"695","Pakistan","2017",70,1225403,1287498,2512901
"696","Pakistan","2017",75,761416,816881,1578297
"697","Pakistan","2017",80,396654,427557,824211
"698","Pakistan","2017",85,147585,167588,315173
"699","Pakistan","2017",90,33449,42158,75607
"700","Pakistan","2017",95,4272,6229,10501
"701","Panama","2017",0,188508,197003,385511
"702","Panama","2017",5,179615,187635,367250
"703","Panama","2017",10,172604,179528,352132
"704","Panama","2017",15,168926,174522,343448
"705","Panama","2017",20,159556,163838,323394
"706","Panama","2017",25,154118,157257,311375
"707","Panama","2017",30,146652,149501,296153
"708","Panama","2017",35,141380,142681,284061
"709","Panama","2017",40,133704,133955,267659
"710","Panama","2017",45,119271,118495,237766
"711","Panama","2017",50,102647,100871,203518
"712","Panama","2017",55,84457,81547,166004
"713","Panama","2017",60,67034,63274,130308
"714","Panama","2017",65,52038,48151,100189
"715","Panama","2017",70,39948,35958,75906
"716","Panama","2017",75,29189,25243,54432
"717","Panama","2017",80,19509,16103,35612
"718","Panama","2017",85,11375,8981,20356
"719","Panama","2017",90,5403,4095,9498
"720","Panama","2017",95,2224,1694,3918
"721","Philippines","2017",0,5587878,5889335,11477213
"722","Philippines","2017",5,5345802,5599496,10945298
"723","Philippines","2017",10,5094075,5447555,10541630
"724","Philippines","2017",15,4976421,5265109,10241530
"725","Philippines","2017",20,4735866,4886344,9622210
"726","Philippines","2017",25,4135139,4236895,8372034
"727","Philippines","2017",30,3659932,3713675,7373607
"728","Philippines","2017",35,3305655,3375782,6681437
"729","Philippines","2017",40,2933052,2979088,5912140
"730","Philippines","2017",45,2648848,2663938,5312786
"731","Philippines","2017",50,2260136,2232968,4493104
"732","Philippines","2017",55,1876072,1796544,3672616
"733","Philippines","2017",60,1446252,1321957,2768209
"734","Philippines","2017",65,1052089,882323,1934412
"735","Philippines","2017",70,707425,530460,1237885
"736","Philippines","2017",75,509119,337315,846434
"737","Philippines","2017",80,272306,163261,435567
"738","Philippines","2017",85,129471,52846,182317
"739","Philippines","2017",90,40247,11913,52160
"740","Philippines","2017",95,8661,1956,10617
"741","Romania","2017",0,477772,505069,982841
"742","Romania","2017",5,530347,560210,1090557
"743","Romania","2017",10,496419,523794,1020213
"744","Romania","2017",15,517278,551254,1068532
"745","Romania","2017",20,550454,599143,1149597
"746","Romania","2017",25,698272,762112,1460384
"747","Romania","2017",30,599160,638760,1237920
"748","Romania","2017",35,767872,797142,1565014
"749","Romania","2017",40,755359,788118,1543477
"750","Romania","2017",45,781165,794804,1575969
"751","Romania","2017",50,554335,542382,1096717
"752","Romania","2017",55,723348,661276,1384624
"753","Romania","2017",60,740116,628827,1368943
"754","Romania","2017",65,592213,463291,1055504
"755","Romania","2017",70,433700,305846,739546
"756","Romania","2017",75,476637,282508,759145
"757","Romania","2017",80,315668,181384,497052
"758","Romania","2017",85,160208,86063,246271
"759","Romania","2017",90,48649,24372,73021
"760","Romania","2017",95,6348,3507,9855
"761","South Africa","2017",0,2879550,2952717,5832267
"762","South Africa","2017",5,2720924,2781000,5501924
"763","South Africa","2017",10,2425065,2464036,4889101
"764","South Africa","2017",15,2408505,2447045,4855550
"765","South Africa","2017",20,2555762,2602457,5158219
"766","South Africa","2017",25,2664684,2719818,5384502
"767","South Africa","2017",30,2408916,2456389,4865305
"768","South Africa","2017",35,1962629,1969114,3931743
"769","South Africa","2017",40,1708628,1669539,3378167
"770","South Africa","2017",45,1460528,1392604,2853132
"771","South Africa","2017",50,1247382,1144125,2391507
"772","South Africa","2017",55,1061125,920544,1981669
"773","South Africa","2017",60,868507,709157,1577664
"774","South Africa","2017",65,629227,477350,1106577
"775","South Africa","2017",70,478957,328302,807259
"776","South Africa","2017",75,321400,188630,510030
"777","South Africa","2017",80,174400,86636,261036
"778","South Africa","2017",85,61739,24150,85889
"779","South Africa","2017",90,10606,3190,13796
"780","South Africa","2017",95,831,201,1032
"781","South Korea","2017",0,1097982,1158278,2256260
"782","South Korea","2017",5,1101854,1174522,2276376
"783","South Korea","2017",10,1185560,1286097,2471657
"784","South Korea","2017",15,1530602,1678307,3208909
"785","South Korea","2017",20,1627696,1867880,3495576
"786","South Korea","2017",25,1549122,1733217,3282339
"787","South Korea","2017",30,1825316,1978787,3804103
"788","South Korea","2017",35,1913846,2025631,3939477
"789","South Korea","2017",40,2115917,2207118,4323035
"790","South Korea","2017",45,2159666,2203263,4362929
"791","South Korea","2017",50,2095674,2133185,4228859
"792","South Korea","2017",55,1941722,1921400,3863122
"793","South Korea","2017",60,1418526,1356392,2774918
"794","South Korea","2017",65,1107824,1015877,2123701
"795","South Korea","2017",70,968136,782192,1750328
"796","South Korea","2017",75,799098,541753,1340851
"797","South Korea","2017",80,527961,269509,797470
"798","South Korea","2017",85,266774,98504,365278
"799","South Korea","2017",90,101729,29443,131172
"800","South Korea","2017",95,22058,4669,26727
"801","Taiwan","2017",0,494049,532165,1026214
"802","Taiwan","2017",5,466326,506643,972969
"803","Taiwan","2017",10,579794,631657,1211451
"804","Taiwan","2017",15,720743,783010,1503753
"805","Taiwan","2017",20,773409,834084,1607493
"806","Taiwan","2017",25,782167,820515,1602682
"807","Taiwan","2017",30,954502,971047,1925549
"808","Taiwan","2017",35,1024644,1012652,2037296
"809","Taiwan","2017",40,888487,884727,1773214
"810","Taiwan","2017",45,919834,913374,1833208
"811","Taiwan","2017",50,960957,926754,1887711
"812","Taiwan","2017",55,879493,857820,1737313
"813","Taiwan","2017",60,775971,714571,1490542
"814","Taiwan","2017",65,497646,483395,981041
"815","Taiwan","2017",70,369221,300438,669659
"816","Taiwan","2017",75,308619,240726,549345
"817","Taiwan","2017",80,209360,191487,400847
"818","Taiwan","2017",85,123336,109971,233307
"819","Taiwan","2017",90,49632,41803,91435
"820","Taiwan","2017",95,13302,9142,22444
"821","USA","2017",0,9742839,10192623,19935462
"822","USA","2017",5,10265653,10736532,21002185
"823","USA","2017",10,10142353,10604770,20747123
"824","USA","2017",15,10476880,10933184,21410064
"825","USA","2017",20,11279533,11808561,23088094
"826","USA","2017",25,11070461,11481850,22552311
"827","USA","2017",30,10597460,10745591,21343051
"828","USA","2017",35,10106222,10090853,20197075
"829","USA","2017",40,10095142,10027705,20122847
"830","USA","2017",45,10360299,10504542,20864841
"831","USA","2017",50,11061735,11069728,22131463
"832","USA","2017",55,10961280,10601540,21562820
"833","USA","2017",60,9798103,9137031,18935134
"834","USA","2017",65,8285448,7416914,15702362
"835","USA","2017",70,6071132,5118763,11189895
"836","USA","2017",75,4447560,3670131,8117691
"837","USA","2017",80,3344864,2409348,5754212
"838","USA","2017",85,2441639,1463240,3904879
"839","USA","2017",90,1208999,569475,1778474
"840","USA","2017",95,408589,129740,538329
